sentiment;text
Positive; الله عليك بجد رنا يهدينا كلنا ويهدي شباب المسلمين جميعا يارب العالمين
Positive; إن الدين عند الله الإسلام .. هذا هو الدين الذي يجب أن يعتنقه كل إنسان علي وجه الأرض وليس العرب فقط .. اللهم أهدي غير المسلمين إلي دين الإسلام 
Positive; ربنا يحمى الاسلام والمسلمين
Positive; انته جميل جدا ربنا يثبتك واتمني ان كل المسلمين تكون اخلاقياتهم في حياتهم العاديه قدوه ودعوه لكل غير المسلمين
Positive; اللهم باركي فيه واهدي كل مسلم لطريق النور
Positive; اللهم وفقنا لما تحب و ترضى يا رب
Positive; اسأل الله عزوجل له الثبات
Positive; اللهم أحينا وأمتنا على الإسلام وعلى كلمة لا اله الا الله
Positive; عجبتنى الحلقه
Positive; اللهم ثبته على دين الاسلام اللهم يا مقلب القلوب ثبت قلبي على دينك
Positive; ?و الله بذل نفسي مرة و اتنين و خمسين عشان الغرام الحلال احلى لكن مين يحس و يفهم و يقدر
Positive; أهلا وسهلا بك بيننا يا طارق
Positive; اللهم إنى أقسمت عليك بك أن تهدى شباب المسلمين وتنور قلوبهم كما أنعمت على طارق بنعمة ا?س?م
Positive; الهم سدد خطاه وجعل الاسلام نور لكل البشر
Positive; ما سال لله الهادي الخالق
Positive; الحمد لله الذي رزقني بالإسلام
Positive; الله يهدي التائهين والضالين الى طريقه
Positive; الله و اخترت اسم غالى على قلبى قوى ربنا يثبتك على دين الاسلام اخترت صح بجد
Positive; اللهم اكثر من امثالهم
Positive; الله اكبر والعزه للسلام
Positive; انا معك بان دين الاسلام لكل الناس وفي كل زمان ومكان
Positive; ?كرامتى اولى
Positive; ينور عليك..........ويكثر من امثالك 
Positive; اهلا بيك فى دين الله ربنا يثبتك ويزيدك ايمانا انا فرحانه بيك كتير
Positive; الله يبارك فيك ومرحبا يااخي في الاسلام
Positive; ربنا يبارك فيك ويبارك فى كل إللى ساعدك الحمد الله وسبحان الله
Positive; ربنا يقوي ايمانك
Positive; الله يهدي الجميع ويوفقك
Positive; الله يهدي الجميع للاسلام 
Positive; بارك الله فيك يانوسة وجعلها فى ميزان حسناتك
Positive; فما اجمل هذا الدين
Positive; تحيه لأهل فلسطين الغاليه
Positive; تمام
Positive; اللهم زيد المسلمين وبارك فيهم
Positive; أهلا بك في دين الحق والسلام
Positive; بارك الله فيك أنانضال فدعولي بزوجة صالحة
Positive; اللهم القلوب الضاله
Positive; الله يكتر من امثالك يارب
Positive; بارك الله في دين الاسلم
Positive; الله يبارك فيك لانك غيرت في صاحبتي كتير وهي من المتؤثرين فيك وهي اللي عرفتني عليك
Positive; يارب يقدرنا على ادخال المياه النظيفة لكل بيت محتاجة المياه
Positive; اكيد ماحدا بيقدر.. يارب اعن الفقراء واعنا ع مساعدتهم
Positive; اكيد لا الله لا يحرمنا من هالنعمة العظيمة
Positive; حلو صديق عمري 
Positive; لا استطيع اللهم ارزقنا العافية وشكر نعمتك
Positive; اللهم لا تحرم احد من هذه النعمة
Positive; طبعا محدش يقدر بس سبحان الله فيه ناس عايشين من غير مياه
Positive; لا ربنا يرحمنا برحمته
Positive; اعمل ايه لو عاوزة اشترك مع نهر الخير
Positive; اكيد لا دى نعمه ربنا يديمها علينا
Positive; أهلاً وسهلاً بحضرتك :))
Positive; ربنا يكرمك على سعيك وحُبك للمُساعدة
Positive; اللهم اعنا على فعل الخيرات
Positive; الله اكبر ولله الحمد مصر بخير فيها ناس كتير طيبين 
Positive; اكيد لو فى كده الدنيا
Positive;  الماء هى الحياة
Positive; وجعلنا من الماء كل شيء حي
Positive; الماء اساس الحياه
Positive; الله يعين الجميع
Positive; حلوه اوى الحمله دي وربنا يارب يكرمك وكل الي بيتبرعو
Positive; والشكرلله والفضل لله على هذه النعمه التي انعم الله علينا بها وجعلنا من الماء كل شي حي
Positive; الله يبارك فيك جمــــــــــــــــــيله
Positive; اللهم إجعلنا منهم
Positive; فعلا احس في نفسي دللك
Positive; انا لا أحلم ان اغير العالم ولكن احلم بأن استطيع ان ارسم البسمه علي وجوه الآخرين
Positive; الله يقويك 
Positive; انا علي ثقه اني استطيع فعل اي شئ لان أنا من صنع الله
Positive; صحيح
Positive; وأعظمها امة سيدنا محمد
Positive; ما اجمل الكلام والاروع ان نطبقه
Positive; يارب اجعلنى من الصالحين
Positive; ربنا يصلح حالنا
Positive; كن انت ذلك الشخص   
Positive; الله يثبتك و ينور طريقنا
Positive; بجد ربنا يبارك فى كلماتك بتوصل والله
Positive; بتقول كلام دي الفل
Positive; ?و الله ثقف نفسك ده بيقول كلام زى الفل
Positive; ان شاء الله وربنا يعيننا
Positive; ابدأ بنفسى الأول اغيرها
Positive; نعم رجل بهمّة يحيي الله به أمّة
Positive; ك?مك كله رائع بجد ربنا يكرمك
Positive; يا مسهـــــــــــــــــــــل يا رب 
Positive; هذا الشخص هو انت يامصطفى 
Positive; انا مش عارفة كيف ابدا حياتي
Positive; احسن أظن بالله وتوكل عليه وحده
Positive; صح يا اخي صدقت الله يعين الجميع
Positive; اللهم استخدمنا في طاعتك
Positive; كل الاحترام
Positive; صدقت
Positive; ربنا اجعلنا من الصالحين و اهدنا الي الريق المستقيم
Positive; و الله أنا بقول كده م الصبح
Positive; اللهم يا محول الاحوال حول حالى إن أحسن حال 
Positive; انشاء الله هنعمل حاجه
Positive; انا فعلا مؤمن بالفكرة دي جدا وبحاول انفذها
Positive; اللهم اجعلنا منهم وارزقنا الطاقه ولاراده لزللك ياربى
Positive; كن انت التغير الذي تريد ان تراه
Positive; باذن الله بديت ولو مؤخرا بنفسى الحمد لله
Positive; اللهم استخدمني ولا تستبدلني
Positive; نعم
Positive; يارب اجعلنى من المصلحين
Positive; بوركت
Positive; الثقة باللة ثم النفس ويارب اجعلنا من يغير الناس الي ما ترضية
Positive; اللهم ما اعنا على التغير
Positive; اللهم أصلح شأنى
Positive; يا معين يا رب
Positive; ان شاء الله هنكمل مشوار النجاح
Positive; الاولى من تغيير العالم تغيير النفس التى بداخلنا
Positive; اللهم اجعلنا من اللذين يصلحون فى الارض ولا يفسدون
